Reference	ID	Tags	Quote	Occurrence	Question	Response
36:43	itg1			0	Who was the father of the Edomites?	Esau was the father of the Edomites.
37:1	fko7			0	Where did Jacob live?	Jacob lived in the land of Canaan.
37:2	ezrp			0	What did Joseph bring to his father Jacob while shepherding the flock with his brothers?	To his father, Joseph brought a bad report about his brothers.
37:3	jbk5			0	How did Israel show that he loved Joseph more than his other sons?	Israel made Joseph a multicolored tunic.
37:4	hvyv			0	What did Joseph’s brothers think about Joseph?	Joseph’s brothers hated him and would not speak to him peaceably.
37:7	wbcv			0	What did Joseph see in his first dream?	Joseph saw his sheaf stand upright while his brothers’ sheaves bowed down to his sheaf.
37:8	vzfg			0	What did Joseph’s brothers think about Joseph after he told them about his first dream?	Joseph’s brothers hated him even more.
37:9	ipqs			0	What did Joseph see in his second dream?	Joseph saw the sun, moon, and eleven stars bow down to him.
37:10	alk8			0	In Joseph’s second dream, what did the sun, moon, and stars represent?	The sun, moon, and stars represented Joseph’s father, mother, and brothers.
37:14	iajm			0	What did Jacob send Joseph out of the valley of Hebron to do?	Jacob sent Joseph out of the valley of Hebron to see if it was well with his brothers and to bring word back to Jacob.
37:20	nr70			0	What did Joseph’s brothers plan to do when they saw Joseph coming?	Joseph’s brothers planned to kill Joseph and cast him into one of the pits.
37:22	h9i2			0	What suggestion did Reuben make to his brothers, and why?	Reuben suggested that the brothers throw Joseph into a pit without harming him, so that he could rescue Joseph later.
37:28	c7x3			0	To whom did Joseph’s brothers sell Joseph and for how much money?	Joseph’s brothers sold Joseph to the Ishmaelites for twenty pieces of silver.
37:28	qcam			0	Where was Joseph taken?	Joseph was taken to Egypt.
37:31-32	vj4d			0	How did Joseph’s brothers make it appear that Joseph was dead?	Joseph’s brothers killed a goat and dipped Joseph’s coat in the blood, then brought the coat to their father.
37:34	jq3z			0	What did Jacob do after he concluded that Joseph was dead?	Jacob tore his garments, wore sackcloth, and mourned for his son many days.
37:36	tgkm			0	To whom was Joseph sold in Egypt?	Joseph was sold to Potiphar, an official of Pharaoh, in Egypt.
38:2	cgzi			0	From whom did Judah take a wife?	Judah took a wife who was a daughter of a Canaanite man.
38:7	c2w4			0	What did Yahweh do with Judah’s first son Er, and why?	Yahweh killed Er because he was evil.
38:9	atvf			0	How did Judah’s second son, Onan, not fulfill the duty of a brother-in-law to raise up a child for Er?	Onan would spill his semen on the ground when he went in to have relations with Tamar.
38:10	vuey			0	What did Yahweh do with Judah’s second son Onan, and why?	Yahweh killed Onan, because what he did was evil.
38:11	onsk			0	What promise did Judah then make to Tamar?	Judah promised Tamar his third son, Shelah, as a husband when Shelah grew up.
38:12	pe6s			0	After a long time, why did Judah need to be comforted?	Judah needed to be comforted because his wife had died.
38:14	a2yb			0	What did Tamar do when she heard that Judah was going to Timnah?	Tamar took off her clothing of widowhood, put on a veil and wrapped herself, and sat by the road to Timnah.
38:14	phdq			0	Why did Tamar do this?	Tamar did this because Judah’s third son Shelah had grown up, but she had not been given to him as a wife.
38:18	hntk			0	What did Tamar obtain as a pledge for payment before Judah went in to have relations with her?	Judah gave Tamar his signet, cord, and staff as a pledge of payment.
38:21	m6ua			0	When Judah tried to retrieve his pledge by paying the prostitute with a young goat, what did he learn?	Judah learned that there had been no temple prostitute in that area.
38:24	thzq			0	What did Judah want to do when he learned that Tamar was pregnant?	Judah wanted to burn Tamar because he believed she had become pregnant by prostitution.
38:25	w071			0	What did Tamar do when she was brought out to Judah?	She said that she was pregnant by the man who owned the seal, cord, and staff she had.
38:26	n7d1			0	How did Judah respond when he saw his seal, cord, and staff?	Judah said that Tamar was more right than he was, because he had not given Tamar to Shelah as a wife.
38:27	revs			0	How many children did Tamar bear?	Tamar had twins.
38:28	l9k9			0	What did the midwife do when one of Tamar’s twins put his hand out from Tamar’s womb?	When one of Tamar’s twins put his hand out from Tamar’s womb the midwife took a scarlet thread and tied it on his hand and said, “This one came out first.”
38:29-30	ai7z			0	What were the names of the two brothers that Tamar birthed?	The names of the two brothers that Tamar birthed were Perez and Zerah.
39:1	e79r			0	Who bought Joseph in Egypt?	Potiphar, an official of Pharaoh, bought Joseph in Egypt.
39:3-4	yxtv			0	Why was Joseph successful in Egypt?	Joseph was successful because Yahweh was with him.
39:6	ssky			0	What did Potiphar put under Joseph’s care?	Potiphar put everything he had under Joseph’s care.
39:7	ofip			0	What did Potiphar’s wife ask Joseph to do?	Potiphar’s wife asked Joseph to lie with her.
39:8-9	abzl			0	How did Joseph respond to Potiphar’s wife’s request?	Joseph refused and said he could not commit this great evil and sin against God.
39:12	le7t			0	What did Joseph do when Potiphar’s wife caught him by his clothes?	Joseph left his clothing in her hand and fled outside.
39:14-15	xxx9			0	What accusation did Potiphar’s wife make against Joseph?	She accused him of trying to lie with her against her will.
39:19-20	zd50			0	What did Potiphar do when he heard the accusation against Joseph?	Potiphar became very angry and put Joseph in prison.
39:21	fsk3			0	At this time, what did Yahweh show to Joseph?	Yahweh showed kindness to Joseph at this time.
39:22	j5od			0	What did the prison warden put under Joseph’s care?	The prison warden put all the prisoners under Joseph’s care.
39:23	bfzm			0	What was the result of everything Joseph did, and why?	Yahweh made everything Joseph did successful.
40:1	r85x			0	Why did the king of Egypt put his cupbearer and his baker in prison?	He put them in prison because they sinned against him.
40:5	f0iq			0	What happened to the cupbearer and the baker on the same night?	The cupbearer and the baker each dreamed a dream the same night.
40:7-8	xi48			0	Why were the cupbearer and baker both sad the next morning?	They were both sad because no one could interpret their dreams.
40:8	t89o			0	Who did Joseph say could give the interpretation of the dreams?	Joseph said that God could give the interpretation of the dreams.
40:12-13	c25c			0	What did Joseph say was the interpretation of the cupbearer’s dream?	Joseph said that the dream meant that within three days Pharaoh would restore the cupbearer to his position.
40:14	hhco			0	What request did Joseph make to the cupbearer after giving the interpretation of his dream?	Joseph requested that the cupbearer remember him, mention him to Pharaoh, and bring him out of the prison.
40:18-19	h2dk			0	What did Joseph say was the interpretation of the baker’s dream?	Joseph said that the dream meant that within three days Pharoah would hang the baker on a tree.
40:20	vwig			0	What special event occurred three days later?	A feast in honor of Pharaoh’s birthday was held three days later.
40:21-22	d3yv			0	What did Pharaoh do with the cupbearer and the baker on that day?	Pharaoh restored the cupbearer to his position, but he hanged the baker, just as Joseph had interpreted for them.
40:23	e74z			0	Did the cupbearer remember Joseph’s request to him?	No, the cupbearer did not remember to help Joseph but forgot about him.
41:4	outa			0	In Pharaoh’s first dream, what did the seven thin cows do to the seven fat cows?	The seven thin cows ate the seven fat cows.
41:7	yi6a			0	In Pharaoh’s second dream, what did the seven thin heads of grain do to the seven full heads?	The seven thin heads swallowed up the seven full heads.
41:8	ys4z			0	How did the magicians and wise men of Pharaoh interpret his dreams?	The magicians and wise men of Pharaoh could not interpret Pharaoh’s dreams.
41:12-13	gt1r			0	What did the chief cupbearer tell Pharaoh about Joseph?	The chief cupbearer told Pharaoh that a young Hebrew man had correctly interpreted his dream and the dream of the baker when they were in custody.
41:16	vbss			0	Who did Joseph say would interpret Pharaoh’s dream?	Joseph said that God would interpret Pharaoh’s dream.
41:25	k58u			0	What did Joseph say God was revealing to Pharaoh?	Joseph said that God was revealing to Pharaoh what God was about to do.
41:26	hdbh			0	What did the seven good cows and the seven good heads in the dreams represent?	The seven good cows and heads represented seven years of abundance.
41:27	ivyn			0	What did the seven thin cows and the seven thin heads in the dreams represent?	The seven thin cows and heads represented seven years of famine.
41:32	lh3c			0	According to Joseph, why was Pharaoh given two dreams?	Pharaoh was given two dreams because the matter had been established by God, and God would soon do it.
41:34	njle			0	What fraction of the crops of Egypt did Joseph advise Pharaoh to take in the seven abundant years?	Joseph advised Pharaoh to appoint a man to take a fifth of the crops in the seven abundant years.
41:38	nt5z			0	What did Pharaoh say was in Joseph?	Pharaoh said that the Spirit of God was in Joseph.
41:40-41	w7he			0	What position of authority did Pharaoh give Joseph?	Pharaoh gave Joseph authority over Pharaoh’s house and over all the land of Egypt, second only to Pharaoh.
41:48-49	sk5n			0	How much grain did Joseph store up in the seven years of abundance?	Joseph stored up grain like the sand of the sea, an amount too much to measure.
41:50-52	b7f8			0	What were the names of Joseph’s two sons born before the famine?	Joseph’s sons were named Manasseh and Ephraim.
41:54	hmob			0	How widespread was the seven years of famine?	The seven years of famine was in all lands.
41:55-56	ubqz			0	What did Joseph do when the people of Egypt cried to Pharaoh for food?	Joseph opened all the storehouses and sold food to the Egyptians.
41:57	r5ul			0	Who came to Egypt to buy grain from Joseph?	All the earth came to Egypt to buy grain from Joseph.
42:1-4	k60o			0	Who did Jacob send down to Egypt to buy grain?	Jacob sent Joseph’s ten brothers, without Benjamin, down to Egypt to buy grain.
42:6	r1sj			0	What did Joseph’s brothers do when they came to Joseph to buy grain?	Joseph’s brothers bowed down to him with their faces to the ground.
42:7	jzjk			0	What did Joseph do when he recognized his brothers?	Joseph disguised himself and spoke harshly with his brothers.
42:9	ivrj			0	What accusation did Joseph make against his brothers?	Joseph accused his brothers of being spies.
42:13	h6xd			0	Where did Joseph’s brothers say their youngest brother was?	Joseph’s brothers said their youngest brother was with his father in the land of Canaan.
42:13	jh7f			0	Where did Joseph’s brothers say their other missing brother was?	Joseph’s brothers said their other missing brother was no longer alive.
42:15	rvyw			0	What test did Joseph give his brothers to demonstrate they were not spies?	Joseph said the brothers would not leave Egypt unless their youngest brother came to Egypt.
42:17	utsk			0	Where did Joseph put the brothers and for how long?	Joseph put the brothers in custody for three days.
42:18-20	mytp			0	What did Joseph tell the brothers to do in order to live?	Joseph told them to let one of the brothers be confined in prison, while the others carried grain to Canaan and brought back the youngest brother.
42:21-22	g9us			0	Why did Joseph’s brothers believe this trouble had come upon them?	They believed that the blood of Joseph was being required of them for what they had done to Joseph.
42:24	n6wt			0	What did Joseph do when he heard his brothers talk about what they had done to him?	When Joseph heard his brothers talking about what they had done to him, Joseph turned from them and wept.
42:25	vpai			0	What did Joseph have put back in each brother’s sack?	Joseph had each brother’s money put back in his sack.
42:28	y32q			0	How did the brothers react when they learned that one brother’s sack had his money in it?	Their hearts sank and they spoke to one another with trembling voices.
42:28	h5yx			0	Who did the brothers blame for their current problems?	The brothers blamed God, asking what this was that God had done to them.
42:35	j8r0			0	What did the brothers and Jacob learn when they emptied all the sacks?	They learned that every man’s money was in his sack.
42:36	suqs			0	What was Jacob afraid would happen because of their situation?	Jacob was afraid that Benjamin would also be taken away from him.
42:37	v86k			0	What oath did Reuben make to Jacob?	Reuben swore to bring Benjamin back to Jacob from Egypt; otherwise, Reuben’s two sons could be killed.
42:38	ihf1			0	Did Jacob allow Reuben to take Benjamin to Egypt?	No, Jacob did not allow Reuben to take Benjamin to Egypt.
42:38	lbw0			0	What did Jacob say would happen to him if Benjamin died?	Jacob said he would go down to Sheol with sorrow if Benjamin died.
43:1-2	svr0			0	Why did Israel tell his sons to go again and buy some food in Egypt?	The famine was severe, and they had eaten the grain they had brought from Egypt on the first journey.
43:3-5	eicd			0	What did Judah say they must have in order to go down to Egypt again?	Judah said they must have their brother Benjamin with them in order to go down to Egypt.
43:9	nzws			0	What oath did Judah make to Israel his father?	Judah said that if he did not bring Benjamin back, he would bear the blame forever.
43:11-12	lprn			0	What did Israel tell the brothers to take with them to Egypt?	Israel told the brothers to take some of the best products of the land, and to take double the money that they owed.
43:14	mkqk			0	For what did Israel ask God regarding the journey?	Israel asked God to give the brothers mercy in Egypt, so that all the brothers would be released.
43:18	zp2d			0	How did the brothers respond when they were brought to Joseph’s house, and why?	The brothers were afraid they would be arrested and taken as slaves because of the money left in their bags on the first journey.
43:21-22	oow9			0	What did the brothers tell the steward of Joseph’s house?	The brothers told the steward they had brought back the money left in their sacks, plus other money to buy food.
43:23	eway			0	From where did the steward say the money left in their sacks had come?	The steward said the money left in their sacks had come from their God.
43:26	ewuz			0	What did the brothers do when Joseph came home?	The brothers brought the gifts into the house, and bowed down to the ground before Joseph.
43:27	xx4d			0	About whom did Joseph ask the brothers?	Joseph asked the brothers about the welfare of their father.
43:30	eg7c			0	Why did Joseph hurry to go out of the room, and what did he do after he left?	Joseph hurried out of the room because he was deeply moved about Benjamin, and he went to his room and wept.
43:32	vdba			0	Why did the Egyptians and the Hebrews eat separately?	It was detestable to the Egyptians to eat with the Hebrews.
43:33	mn34			0	How were the brothers arranged at the table?	The brothers were arranged at the table according to their birthright and age.
43:34	s8g4			0	What was unusual about the portions of food the brothers received?	Benjamin’s portion was five times as much as any of his brothers.
44:1-2	pqsq			0	What did Joseph tell his steward to do with the brothers’ sacks before they left?	Joseph told his steward to fill the brothers’ sacks with food, to put their money in the sacks, and to put his silver cup in the sack of the youngest one.
44:4-5	wl63			0	Basically, what did Joseph tell the steward to say to the brothers when he overtook them outside the city?	Joseph told the steward to ask them why they had returned evil for good and to accuse them of stealing Joseph’s cup.
44:9	e6pl			0	What did the brothers swear they would do if any one of them had stolen Joseph’s cup?	The brothers said the one found with the cup would die, and the others would become slaves.
44:10	i9a5			0	What punishment did the steward say he would require if the stolen cup was found?	The steward said that the one with whom the cup was found would be his slave, and the others would be innocent.
44:12-13	qarb			0	What did the steward find and how did the brothers react?	The steward found the cup in Benjamin’s sack; the brothers tore their clothes.
44:14	sovu			0	What did the brothers do when they came back to Joseph in his house?	The brothers bowed to the ground before Joseph.
44:16	y584			0	Who did Judah say had found out the sin of the brothers?	Judah said that God had found out their sin.
44:16	idsy			0	What did Judah say all the brothers would now become?	Judah said all the brothers would now become Joseph’s slaves.
44:17	b7n4			0	What punishment did Joseph say he would require of the brothers?	Joseph said that the man in whose hand the cup was found would be his slave and the rest could go in peace.
44:20	ih56			0	What reasons did Judah give for why his father loved the youngest brother?	Judah said that the youngest brother was the child of his father’s old age, and the only child left of his mother.
44:22	dadt			0	What did the brothers worry would happen to their father if the youngest left him?	The brothers worried their father would die if the youngest left him.
44:23	tzsq			0	Why did Judah say the brothers were forced to bring Benjamin with them to Egypt?	Judah said they were forced to bring Benjamin because Joseph had said that unless the youngest brother comes, they would not see Joseph’s face.
44:26	b4rk			0	Why did Judah tell his father the brothers were forced to bring Benjamin with them to Egypt?	Judah told his father that they were forced to bring Benjamin because Joseph had said that unless the youngest brother came, they would not see Joseph’s face.
44:28	ygvv			0	What did Israel think had happened to Joseph?	Israel thought that surely Joseph had been torn in pieces.
44:29	da96			0	What did Israel say would happen to him if Benjamin were taken from him?	Israel said that the brothers would bring down his gray hair with sorrow to Sheol.
44:31	b9qq			0	What did Judah say would happen to his father if they returned without Benjamin?	Judah said that his father would die.
44:32	xl7l			0	What guarantee for Benjamin did Judah say he had become?	Judah said that if he did not return Benjamin to his father, he would bear the guilt forever.
44:33	rakk			0	What did Judah ask Joseph to do so that Benjamin could return to his father?	Judah asked Joseph to make him Joseph’s slave, so that Benjamin could return to his father.
45:1-2	vjzg			0	What did the Egyptians hear Joseph doing as he made himself known to his brothers?	They heard Joseph weeping loudly as made himself known to his brothers.
45:3	l7me			0	How did the brothers react when Joseph revealed himself to them?	The brothers could not answer Joseph, for they were terrified.
45:7	ricf			0	According to Joseph, why did God send him to Egypt?	Joseph said that God sent him to Egypt to preserve life and to preserve his family as a remnant on the earth.
45:8	reup			0	What had God made Joseph in the land of Egypt?	God had made Joseph father to Pharaoh, lord of all Pharaoh’s house, and ruler over all the land of Egypt.
45:9-11	s4ko			0	How did Joseph plan to take care of his family?	Joseph told his family to come and live in the land of Goshen, where he would provide for them.
45:13	qe8z			0	What did Joseph tell his brothers to hurry and do?	Joseph told his brothers to hurry and bring his father to Egypt.
45:16-18	xmhl			0	How did Pharaoh react when he heard that Joseph’s brothers had come to Egypt?	Pharaoh was very pleased, and he told Joseph to tell his brothers to bring their father and their households to live on the best of the land of Egypt and eat the fat of the land.
45:21-23	ti5u			0	Who received extra gifts and provisions for the trip?	Benjamin received three hundred pieces of silver and five changes of clothing, and Israel received twenty loaded donkeys.
45:26	kaqh			0	How did Israel react when he heard that Joseph was alive and ruler over all the land of Egypt?	Israel’s heart was astonished, for he did not believe the brothers when they told him.
45:28	bsa2			0	What did Israel say he wanted to do before he died?	Israel said he wanted to see Joseph before he died.
46:1	jfiu			0	What did Israel do in Beersheba?	Israel offered sacrifices to the God of his father Isaac.
46:3-4	gsbf			0	What promises did God make to Israel in Beersheba?	God promised to make Israel a great nation, to go with Israel to Egypt, to bring Israel up again from Egypt, and to have Joseph with Israel to close his eyes when he dies.
46:5-7	lfw9			0	Who went to Egypt with Israel?	All his offspring went with Israel to Egypt.
46:12	dt3j			0	Which two sons of Judah died in the land of Canaan?	Er and Onan died in the land of Canaan.
46:27	elp4			0	How many persons of the house of Jacob went to Egypt?	Seventy persons of the house of Jacob went to Egypt.
46:29	qcpe			0	What did Joseph do to meet his father?	Joseph went up with his chariot and met his father in Goshen.
46:29	rrlq			0	What did Joseph do when he saw his father?	Joseph hugged his father’s neck and wept a long time.
46:34	stz9			0	What did Joseph tell the brothers to say to Pharaoh concerning their occupation?	The brothers were to tell Pharaoh that they were herders of sheep from their youth.
47:2-3	wf9d			0	What did the five brothers of Joseph tell Pharaoh their occupation was?	The five brothers told Pharaoh their occupation was shepherding.
47:4	rbnr			0	What kind of residents did the brothers say they were in the land of Egypt?	The brothers said they were temporary residents, sojourners, in the land of Egypt.
47:6	x1ec			0	What did Pharaoh tell Joseph to do with Joseph’s family?	Pharaoh told Joseph to settle Joseph’s family in the best region, the land of Goshen, and to make the best herdsmen responsible for his herds as well as their own.
47:7	m77l			0	What did Jacob do for Pharaoh when he met him?	Jacob blessed Pharaoh when he met him.
47:9	d5x1			0	How long had Jacob lived when he met Pharaoh?	Jacob had lived 130 years.
47:9	bi7w			0	How long did Jacob say his life was compared to his ancestors?	Jacob said his life was not as long as his ancestors’ lives.
47:10	wbk4			0	What did Jacob do for Pharaoh when he went out from his presence?	Jacob blessed Pharaoh when he went out from his presence.
47:14	q7t6			0	What was Joseph able to do by selling grain?	Joseph was able to gather up all the money in the land of Egypt and in the land of Canaan.
47:16-17	zln0			0	What was Joseph then able to do with the Egyptians by letting them exchange their livestock for food?	Joseph was able to exchange food for all the livestock of the Egyptians.
47:18-19	cm9d			0	After the money and livestock were all given to Pharaoh in exchange for food, what did the people of Egypt offer Pharaoh in exchange for more food?	The people of Egypt offered their land and themselves as servants of Pharaoh in exchange for more food.
47:24	lspq			0	What part of the whole harvest did Joseph require to be given to Pharaoh?	Joseph required one fifth of the harvest to be given to Pharaoh.
47:27	cwqh			0	In what ways did the people of Israel prosper in the land of Egypt?	The people of Israel gained possessions in the land of Egypt, and they were fruitful and multiplied greatly.
47:28	f5jm			0	At what age did Jacob die?	Jacob died at the age of 147.
47:30	tm45			0	What did Israel ask Joseph to swear he would do?	Israel asked Joseph to swear he would bury Israel in his forefathers’ burial place.
48:1	g27d			0	What message did Joseph hear about his father, and what did he then do?	Joseph heard that his father was sick, so he took with him his two sons.
48:4	jlho			0	What promises from God did Jacob recall to Joseph?	Jacob recalled that God promised him that he would be fruitful and multiply, he would be made a community of peoples, and the land of Canaan would be an everlasting possession of his offspring.
48:5-6	u0vp			0	How did Jacob say he would consider the two sons of Joseph in the inheritance?	Jacob said he would consider the two sons of Joseph as his own.
48:8-10	jbh5			0	Why did Israel not recognize Joseph’s two sons?	Israel did not recognize Joseph’s two sons because his eyes were failing due to his age.
48:14	dod2			0	Who was the first-born of Joseph’s sons?	Manasseh was the first-born of Joseph’s sons.
48:14	b0kh			0	Upon whom did Israel put his right hand, and upon whom his left hand?	Israel put his right hand on Ephraim, and his left hand on Manasseh.
48:17-18	gp11			0	Why did Joseph try to change the position of Israel’s hands?	Joseph expected Israel’s right hand to be on Manasseh because he was the first-born.
48:19	py7h			0	Why did Israel refuse to exchange the position of his hands on the two sons of Joseph?	Israel refused because the younger brother would be greater than the son who was born first.
48:20	peeq			0	What blessing did Israel say the people of Israel would pronounce?	Israel said the people of Israel would pronounce the blessing, “May God make you like Ephraim and like Manasseh.”
48:21	xk4i			0	What did Israel say would happen to Joseph?	Israel said that Joseph would be brought back to the land of his fathers.
49:1	rpv1			0	For what reason did Jacob gather his sons together?	Jacob gathered his sons together to tell them what would happen to them and their descendants in the future.
49:3	japp			0	What positive attributes did Reuben have?	Reuben was outstanding in rank and power.
49:4	oogg			0	Why would Reuben not have pre-eminence even though he was the firstborn?	Reuben would not have pre-eminence because he had defiled his father’s bed.
49:7	qele			0	What did Jacob curse about Simeon and Levi?	Jacob cursed the fury and cruel anger of Simeon and Levi.
49:8	dy1e			0	What did Jacob say his other sons would do before Judah?	Jacob said his others sons would bow down before Judah.
49:10	f7jq			0	What promises about the future were made to Judah?	Judah was promised that the scepter would not depart from him until Shiloh came, and that the nations would obey him.
49:13	tg53			0	Where did Jacob say the descendants of Zebulun would live?	Jacob said the descendants of Zebulun would live by the shore of the sea.
49:17	gilo			0	What animal did Jacob say Dan would be like?	Jacob said Dan would be like a poisonous snake.
49:20	p7x3			0	For what did Jacob say Asher would be known?	Jacob said Asher would be known for providing royal delicacies.
49:22	dsl0			0	What kind of plant did Jacob say Joseph would be like?	Jacob said Joseph would be like a fruitful vine whose branches climb over a wall.
49:24	wi0m			0	Who did Jacob say would keep Joseph’s bow steady and his hands skillful?	Jacob said the hands of the mighty one of Jacob, the Rock of Israel, would keep Joseph’s bow steady and his hands skillful.
49:31	e8xo			0	Who was already buried in the place where Jacob wished to be buried?	Abraham, Sarah, Isaac, Rebekah, and Leah were already buried there.
49:33	v7d9			0	What did Jacob do after he gave his blessings and instructions to his sons?	Jacob breathed his last and went be gathered with his people.
50:2-3	yc9d			0	What did Joseph do with Israel’s body after Israel died?	Joseph had Israel’s body embalmed.
50:4-6	fu39			0	What request did Joseph make to Pharaoh about the burial of his father, and why did he make this request?	Joseph requested to be able to go to the land of Canaan to bury his father, as his father had made him swear.
50:7-9	ynuu			0	Who went with Joseph to bury Israel?	All the officials of Pharaoh, the elders of his household, the senior officials of Egypt, Joseph’s household, Joseph’s brothers, his father’s household, and chariots and horsemen all went with Joseph.
50:11	o684			0	What did the Canaanites say when they saw Joseph and those with him?	The Canaanites said that this was a very sad occasion for the Egyptians.
50:14	d61t			0	Where did Joseph and his brothers go after burying their father?	Joseph and his brothers returned into Egypt.
50:15	fuaw			0	About what were Joseph’s brothers worried after Israel died?	Joseph’s brothers were worried that Joseph would repay them for all the evil the brothers had done to Joseph.
50:17	e6ks			0	What did the brothers ask Joseph to do regarding the wrongs they had committed against Joseph?	The brothers asked Joseph to forgive them for the wrongs they had committed against Joseph.
50:18	nfil			0	What did Joseph’s brothers do when they came to Joseph?	When they came to Joseph, Joseph’s brothers fell down before him.
50:20	feb9			0	What good did Joseph say God had worked through the evil deeds of his brothers?	Joseph said God had worked the good of preserving the lives of many people.
50:22	o2ac			0	How long did Joseph live?	Joseph lived 110 years.
50:24	a7nq			0	What did Joseph say was about to happen to him?	Joseph said that he was about to die.
50:24	giv9			0	What promise did Joseph say God would fulfill for Israel’s descendants?	Joseph said God would come to the people and lead them up to the land God promised to Abraham, Isaac, and Jacob.
50:25	tgyb			0	What did Joseph make the people of Israel swear they would do?	Joseph made them swear they would carry Joseph’s bones from Egypt when they left Egypt.
50:26	vqrx			0	What happened to Joseph’s body after he died?	Joseph’s body was embalmed and put in a coffin in Egypt.
