Reference,ID,Tags,Quote,Occurrence,Question,Response
74:2,rlbk,,,0,What does Asaph ask God to remember that he did for his people in ancient times?,Asaph asks God to remember his people that he chose long ago and redeemed from slavery to be his own.
74:4-6,a2yo,,,0,What damage did the enemy do in the sanctuary?,"They set up their battle flags, swung axes like woodsmen in a forest, and broke down all the carvings with hatchet and hammers."
74:7,nczx,,,0,What else did they do to the sanctuary?,"They set it on fire, burned it down, and profaned the temple."
74:8,nyop,,,0,What did the enemy do to the meeting places?,They burned all of the meeting places of God in the land.
74:9,xtnx,,,0,What did God’s people not see anymore?,"They did not see any more signs, and there was no longer a prophet among them."
74:12-13,zlzl,,,0,Why has God been Asaph’s king since ancient times?,Asaph recognizes God’s work of salvation in the earth and his power to create order out of chaos.
74:14,as78,,,0,To what did Asaph compare the power of God?,Asaph compared the power of God to one who could crush the heads of monsters and leave their bodies as food to the desert-dwellers.
74:16-17,rzx5,,,0,What did God set in place?,"God established the light and the sun, set all the boundaries of the earth, and formed the seasons of summer and winter."
74:18,sdsi,,,0,What does the enemy do that Asaph wants Yahweh to remember?,"Asaph wants Yahweh to remember that Yahweh’s enemies have insulted and mocked him, and that foolish people have despised his name."
74:20,f19g,,,0,Why does Asaph ask God to regard his covenant?,He asks because violence fills the dark places of the land.
74:22,h3uj,,,0,What does Asaph want God to arise and defend?,Asaph wants God to arise and plead his own cause against the insults of foolish people.
75:1,ozdg,,,0,For what do the people give thanks?,"They give thanks because God is near to them, and they tell others about his wonderful deeds."
75:2-3,mo6s,,,0,What will God do at the appointed time?,"He will judge everyone fairly and when the earth shakes, he will hold it steady."
75:4-5,nm9a,,,0,What does Asaph tell the boastful and wicked not to do?,"He tells them not to boast or brag about their power, and not to speak arrogantly."
75:7,ardv,,,0,What does Asaph say about God?,God is the judge and he brings some down and raises others up.
75:8,o92n,,,0,To what does Asaph compare Yahweh’s judgment of the wicked?,Asaph compares Yahweh’s judgment of the wicked to a cup of foaming wine that all the wicked people on earth must drink down to the last drop.
75:9,c4fs,,,0,How will Asaph praise the God of Jacob?,He will continually tell what God has done and sing praises to him and will never stop.
75:10,b7vv,,,0,What does God say he will do to the power of the wicked and the righteous?,He will destroy the power of the wicked and increase the power of the righteous.
76:2,hmhy,,,0,Where does the psalmist say God has his dwelling place?,His dwelling place is on Mount Zion in Jerusalem.
76:4,ahor,,,0,How does the psalmist describe God?,God is glorious and majestic.
76:6,gv05,,,0,What happened when the God of Jacob rebuked his enemies?,"At his rebuke, both horse and rider fell down dead."
76:8,hjsi,,,0,What happened when God’s judgment came from heaven?,"When his judgment came, the earth was afraid and silent."
76:10,g4er,,,0,What does the psalmist say the anger of people will do?,Even the anger of people will bring God praise.
76:11,vv04,,,0,What does the psalmist say people should do regarding vows to Yahweh their God?,They should make vows to Yahweh their God and keep them.
76:12,cbgy,,,0,What does the psalmist say God does to princes and kings?,"God humbles the spirit of princes, and kings of the earth fear him."
77:2-3,rboc,,,0,What did Asaph do in the day of his trouble?,"He sought the Lord, praying all night, and he thought about God and meditated on him."
77:5,zx6r,,,0,What did Asaph think about when he could not sleep at night?,"He thought about previous years, about times long ago."
77:6,hgxd,,,0,What did Asaph recall to mind during the night?,He called to mind the songs he once sang.
77:10,koyu,,,0,What is causing Asaph’s sadness?,He says his sadness is caused because it seems like the Most High God is no longer using his power for their protection.
77:11,cemn,,,0,Which deeds of Yahweh does Asaph think about?,He thinks about Yahweh’s wonderful deeds of the past.
77:13-15,xmmp,,,0,How is God different from all other gods?,"There is no other god like God; he does wonders, reveals his strength, and performs miracles."
77:16-17,eymb,,,0,How did Asaph compare the power of nature to the power of God?,"Asaph describes nature as being afraid of God and trembling; the clouds poured water, the skies thundered, and the depths of the waters shook."
77:18-20,vaf3,,,0,How did God lead his people?,"God led his people as a shepherd leads his flock of sheep; his path went through the sea, and his way through deep waters."
78:2,y3fw,,,0,How does Asaph say he will teach his people?,Asaph says he will open his mouth in a parable and speak about things from long ago that are difficult to understand.
78:4,yd00,,,0,What does the psalmist say he will tell the next generation?,He says he will tell them to praise Yahweh for his strength and the wonders that he has done.
78:6,ps5x,,,0,Why did Yahweh command the people to teach his law to their children?,Yahweh commanded this so that the later generation and children not yet born would know his law and in turn tell it to their own children.
78:7-8,krj2,,,0,Why was it important for the fathers to teach Yahweh’s commandments to their children?,"It was important for the fathers to teach Yahweh’s commandments to their children so that they would trust in God, remember what he had done, and keep his commandments, and would not be like their stubborn and rebellious ancestors."
78:10,h0m0,,,0,How did their fathers act wrongly against God?,They did not keep their covenant with God and refused to obey his laws.
78:14,y78j,,,0,How did God lead their fathers through the wilderness?,He led them in the daytime with a cloud and all through the night with the light of fire.
78:18,gbwi,,,0,How did Israel test God?,They tested God in their hearts by demanding food to satisfy their appetites.
78:19,u04n,,,0,What did Israel say when they spoke against God?,They insulted God by questioning whether God was able to provide food for them in the wilderness.
78:22,k8hr,,,0,Why was Yahweh angry with Israel?,Yahweh was angry because they did not believe in him and did not trust in his salvation.
78:23-24,hw76,,,0,How did God provide food for Israel even though they did not believe in him?,"God commanded the sky to open and rain down manna, a grain from heaven, for them to eat."
78:31,cv4d,,,0,What did God do to Israel in his anger?,He killed some of their strongest men and sent the young men of Israel to their graves.
78:34,iqfm,,,0,How did the people of Israel respond whenever God caused some of them to die?,They would seek God and return and look earnestly for him.
78:37,h7q4,,,0,What was the condition of Israel’s heart before God?,"Their hearts were not steadfast with him, and they were not faithful to his covenant."
78:38-39,gs81,,,0,How did God show mercy to the people of Israel?,"He forgave their iniquity, did not destroy them, and held back his anger many times. He remembered that they were only human and that their lives were brief."
78:44,jm1y,,,0,What did God do to the rivers of Egypt?,He turned the rivers to blood so that the people could not drink from their streams.
78:51,tzgz,,,0,What did God do to the firstborn of the Egyptians?,"He struck every firstborn in Egypt, the firstborn of every family, so that he died."
78:52,boqi,,,0,How did God lead his people out of Egypt?,He led them like a shepherd leads his sheep and guided them through the wilderness like a flock.
78:55,gaeh,,,0,What did God do to the nations?,He drove out the nations before the Israelites and gave the land to the tribes of Israel as their inheritance.
78:57,glmj,,,0,How did the people of Israel act like their ancestors?,"They turned back and were unfaithful to God, just as their ancestors had done."
78:58,ymkq,,,0,With what did Israel make God angry?,They made him angry with their worship at the high places and provoked him to jealousy with their carved images.
78:62-63,h8qr,,,0,To what did God deliver his people?,"He delivered them over to the sword, and fire destroyed their young men."
78:68,rhsz,,,0,Which tribe did God choose from Israel?,"God chose the tribe of Judah and Mount Zion, which he loved."
78:70,sm8o,,,0,Who did God choose to be the shepherd of Israel?,"God chose David, his servant, and brought him from tending the sheep to shepherd the people of Israel."
79:1,mo1m,,,0,What happened when the foreign nations came into Israel?,They defiled the temple and turned Jerusalem into a heap of ruins.
79:4,nedk,,,0,What has Israel become to their neighbors?,"They have become a reproach to their neighbors, a scorn and derision to those around them."
79:6,g7cw,,,0,On whom does Asaph ask God to pour out his wrath?,He asks God to pour out his wrath on the nations that do not know God and on the kingdoms that do not call upon God’s name.
79:8,pqhc,,,0,What does Asaph ask God to do?,He asks God not to remember their former sins against them and to be merciful to them.
79:10,a0js,,,0,What does Asaph not want the nations to say?,"He does not want the nations to say, “Where is their God?”"
79:13,g86s,,,0,What does Asaph say that Israel is to God?,He says they are God’s people and the flock of God’s pasture.
80:1,q836,,,0,What is the psalmist asking the Shepherd of Israel to do?,The psalmist is asking him to pay attention and to reveal his glory to them.
80:2,rauh,,,0,What is the psalmist asking the Shepherd of Israel to do in the sight of the tribes of Ephraim and Benjamin and Manasseh?,He is asking the Shepherd of Israel to stir up his power and come and save them.
80:3,pm65,,,0,What is the psalmist asking God to do?,"He is asking God to restore their strength, regard them favorably, and save them."
80:4,p3jb,,,0,What was Yahweh’s response when his people prayed?,"He was angry at his people so when they prayed, he did not answer."
80:5,vi10,,,0,What has Yahweh caused them to experience?,He has caused them to experience punishment through constant sorrow just as if he gave them tears for their food and drink.
80:6,cwhk,,,0,What are Israel’s neighbors and enemies doing to them?,"The nations are hostile to them, and their enemies mock and make fun of them."
80:8,g09q,,,0,What did God do with the people that he brought out of Egypt?,He drove out nations before them and allowed his people to settle in it like a vine that was transplanted from one place to another.
80:9,mg1b,,,0,What did God do to prepare for his people to move into the land?,God removed the foreign nations just as a farmer clears land for a new plant.
80:10,wzge,,,0,What does the psalmist say about the people of God?,"He says they became so numerous it was like a vine that covered the mountains, and whose branches were like the great cedars."
80:11,gxp9,,,0,How far did the people’s influence extend?,They controlled territory as far as the sea in the west and the Euphrates River in the east.
80:12,qi3e,,,0,What has God allowed to happen?,The land has been conquered and its protective walls broken down so that those who pass by can take whatever they want.
80:13,kf8w,,,0,What will the enemies do to the country?,They will destroy it until it is as if wild boars had chewed up a vine and other wild animals ate what was left.
80:14,nf19,,,0,What does the psalmist ask the God of armies to do for his people?,He asks the God of armies to turn around and look down from heaven and see and respond to his people who are like a vine that he had planted.
80:15,v741,,,0,Who planted the people and made them grown strong in the land?,The right hand of the God of armies planted the people and caused them to become strong.
80:16,jo59,,,0,What is happening to the people?,Their enemies are destroying them as if someone had cut down and burned a vine.
80:17,nqvm,,,0,What does the psalmist want God to do for his own people?,The psalmist wants God to help them and to restore their power.
80:18,q1uq,,,0,What will the people do if God revives them?,They will worship him and not turn back to worship other gods.
80:19,v8uq,,,0,"What will happen if Yahweh, the God of armies, restores the people?","If Yahweh restores them, they will be saved."
81:1,uaif,,,0,What does the psalmist tell the people to do to God?,"He tells them to shout joyfully to God, their strength, and to shout out to the God of Jacob."
81:2,kd4h,,,0,What instruments do the psalmist tell the people to use as they raise a song?,"The psalmist tells the people to play tambourines, harps, and lyres."
81:3,ok5v,,,0,When should the people blow the shofar?,They should blow it at the new moon and at the full moon for the day of their festival.
81:4,iuwu,,,0,Who gave these commands for Israel?,The God of Jacob gave these commands for Israel.
81:5,bsq8,,,0,What did God tell their ancestors to observe?,He told their ancestors to observe these things when he delivered them from slavery in the land of Egypt.
81:6,rcio,,,0,What did God remove from the shoulder of the people?,"He removed the burden from their shoulder, and their hands no longer had to carry heavy baskets full of bricks."
81:7,ix3v,,,0,What happened when the people called out in their distress?,"God delivered them and answered them from the secret place of thunder, and he tested them at the waters of Meribah."
81:9,dkq4,,,0,What did God say about strange gods?,"God said there must be no strange god among Israel, and they must not bow down to any god that other nations worship."
81:10,navt,,,0,What does Yahweh say he did for Israel?,He brought them up from slavery in the land of Egypt.
81:10,c6k9,,,0,What promise did God make to the Israelites?,"He promised them that if they depended on him, that he would provide everything they needed."
81:11,iukr,,,0,"What did Yahweh’s people, Israel, not do?","They did not listen to Yahweh’s voice, and Israel did not submit to him."
81:12,jw0b,,,0,What did Yahweh do when his people refused to listen to him?,"He sent them away in the stubbornness of their heart, and they walked in their own counsels."
81:13,mbot,,,0,What does Yahweh long for his people to do?,Yahweh wants his people to listen to him and walk in his ways.
81:14,avl9,,,0,What would Yahweh do if his people would listen to him and walk in his ways?,He would easily subdue their enemies and turn his hand against their adversaries.
81:15,uize,,,0,"According to Yahweh, what would happen to those who hate him?","They would cringe before him, but the Israelites would always prosper."
81:16,u82c,,,0,What does Yahweh say he would do for Israel?,Yahweh would feed them with the fat of the wheat and satisfy them with honey from the rock.
82:1,m7et,,,0,From where does God render judgment?,God takes his place in the assembly that he governs and pronounces his judgments there.
82:2,nm4g,,,0,What does God say to the rulers in the assembly?,God asks them how long they will judge unjustly and show favoritism to the wicked.
82:3,nouq,,,0,What does God tell the rulers to do for the poor and the orphan?,God tells them to judge the poor and the orphan fairly and to vindicate the poor and the destitute.
82:4,cmn4,,,0,What does God tell the rulers to do for the poor and needy?,God tells them to rescue the poor and needy and deliver them from the hand of the wicked.
82:5,pim4,,,0,What does God say about the rulers who do not know or understand?,"God says they walk about in darkness, foolishness, and ignorance, and no longer live by the basic principles that make a society fair."
82:6-7,e1yj,,,0,What does God say will happen to the gods he calls sons of the Most High?,God says they will die like ordinary men and fall like one of the princes.
82:8,q17e,,,0,Why does the psalmist ask God to arise and judge the earth?,He asks God to judge the earth because God is the ruler of the nations.
83:2,r4yt,,,0,What are God’s enemies doing?,They are defiantly approaching with a large army.
83:3,irov,,,0,Who do the enemies of God plot against?,They plot and conspire against God’s people whom he cherishes.
83:4,wdow,,,0,What do God’s enemies say they will do to Israel?,They say they will destroy Israel so that it will no longer exist as a nation.
83:4,n48i,,,0,What would happen to Israel if God’s enemies destroyed them?,No one will even remember that Israel existed.
83:5,un9v,,,0,Against whom have God’s enemies conspired?,They conspired together against God and made an alliance against him.
83:9-10,feag,,,0,"What does Asaph ask God to do to his enemies, as he did to Midian, Sisera, and Jabin?","He asks God to treat them as he treated those enemies, destroying them and leaving their dead bodies rotted on the ground."
83:11-12,sbhg,,,0,What did the nobles and princes of the enemies say?,They said they would take for themselves the land where God’s people dwell.
83:13-14,m52m,,,0,What things does Asaph want God to make his enemies like?,"He wants God to make them like tumbleweed that rolls away, like chaff that flies away in the wind, like fire that burns a forest, and like flames that burn up the hillsides."
83:15,vif4,,,0,How does Asaph want God to pursue and terrify his enemies?,He wants God to pursue them until they run away as from a great storm that is driving them off.
83:16,yic8,,,0,Why does Asaph ask Yahweh to disgrace his enemies?,He asks God to disgrace his enemies so that they will acknowledge who Yahweh is.
83:17,glck,,,0,What does Asaph desire to happen to God’s enemies?,"He desires that they have shame and be terrified forever, and that they have disgrace and perish."
83:18,enoh,,,0,What will God’s enemies know about Yahweh?,They will know that Yahweh alone is the Most High God who rules over everyone on the earth.
84:1,pkrg,,,0,What does the psalmist say about the temple of Yahweh?,He says the temple of Yahweh is a wonderful place.
84:2,eljx,,,0,For what does the psalmist long?,He longs to be in the courtyards of Yahweh’s temple.
84:2,fcek,,,0,To whom does the psalmist’s whole being cry out?,His whole being cries out to the only true God.
84:3,nki1,,,0,Where has the sparrow built her house and the swallow a nest where she may lay her young?,"They have built their house and nest near the temple of Yahweh, commander of heavenly armies."
84:4,q7ia,,,0,What does the psalmist say about those who live by Yahweh’s temple?,They will live a good life and worship Yahweh in his temple continually.
84:5,tm0r,,,0,What does the psalmist say about the man whose strength is in Yahweh?,The people whom Yahweh has made strong enough to travel to the temple will have a good life.
84:6,gwnl,,,0,What do those who pass through the Valley of Baca do to it?,"They dig wells for water, and God sends the early rain to fill those wells with life-giving water."
84:7,n8nt,,,0,What happens to those who arrive at the temple of God?,They become stronger as they go.
84:8,udaa,,,0,Who does the psalmist want to hear his prayer?,"He wants Yahweh, God of Armies, to hear his prayer."
84:8,ebeb,,,0,Who does the psalmist want to listen to what he is saying?,He wants the God whom Jacob’s descendants worship to listen to what he is saying and do what he is asking.
84:9,wtix,,,0,How does the psalmist ask God to treat the anointed king?,He asks God to treat favorably the king he has appointed to protect his people.
84:10,me6z,,,0,A day in Yahweh’s courts is better than what?,A day in Yahweh’s temple courts is better than a thousand spent anywhere else.
84:10,z9yg,,,0,What does the psalmist say he would rather do than dwell in the tents of wickedness?,He would rather stand at the entrance to the courtyard of God’s temple than stay in any of the comfortable homes where wicked people live.
84:11,wx5w,,,0,What does Yahweh do for his people?,"Yahweh makes them prosper, protects them, is kind to them, honors them, and gives them every good thing that they need."
84:12,ru97,,,0,What does the psalmist say about the man who trusts in Yahweh of Armies?,The man who trusts in Yahweh of Armies is happy.
85:1,bzth,,,0,"What has Yahweh done for his land and for the Israelites, the descendants of Jacob?",Yahweh has made his land prosperous again by bringing back the Israelites who were exiles.
85:2,ono6,,,0,What has Yahweh done about the sins of his people?,He has forgiven his people all their sins.
85:3,lfca,,,0,What has Yahweh done with his wrath and burning anger?,Yahweh stopped punishing his people and ceased being angry with them.
85:4,o19e,,,0,What does the psalmist ask of God?,"He asks God to save his people, to stop being upset with them, and make them strong again."
85:6,gvn2,,,0,What will God’s people do if God revives them again?,God’s people will rejoice in him.
85:7,l562,,,0,What is the psalmist asking God do for his people?,He is asking Yahweh to treat them kindly as he promised and save them from their troubles.
85:8,gbz5,,,0,What does the psalmist say Yahweh will say to his people?,Yahweh will say that he will make his people thrive if they are loyal to him and do not do foolish things anymore.
85:9,qwus,,,0,What will happen when Yahweh’s salvation comes for those who deeply revere him?,Yahweh will be gloriously present with them in their land.
85:10,q165,,,0,What will the people who revere Yahweh experience?,God’s faithful kindness and truth as well as his righteousness and peace.
85:11,nskg,,,0,What will happen on the earth and from heaven when people revere God?,"People on earth will be faithful to God, and he will act justly toward them from heaven."
85:12,uhgz,,,0,What will happen when Yahweh gives what is good?,The land will give its produce.
85:13,dhze,,,0,What will Yahweh do as he considers what to do?,Righteousness walks before Yahweh so he will recognize what the right thing is to do and he will do that.
86:1,xhed,,,0,Why does David ask Yahweh to listen to and answer him?,He asks Yahweh to answer him because David is poor and needy.
86:2,x0xv,,,0,What does David ask Yahweh to do for him when he is faithful and trusts in him?,David asks Yahweh to protect him and save him.
86:3,pamk,,,0,What does David ask when he cries out to the Lord?,David asks the Lord to be kind to him.
86:4,p6k3,,,0,"When David worships the Lord, what is he asking from the Lord?",David asks the Lord to make him glad.
86:5,t7i0,,,0,What happens to all those who cry out to the Lord who is good?,The Lord faithfully loves everyone who prays to him and is ready to forgive their sins.
86:6,e9xx,,,0,Who does David ask to listen to his prayer and hear his pleas?,David asks Yahweh to listen and do what he asks.
86:7,e8a3,,,0,What will Yahweh do when David calls on him when he is in trouble?,Yahweh will answer and help David.
86:8,rhif,,,0,Who compares to the Lord among the gods?,There is no one who compares to the Lord and none of the other gods have done the great things he has done.
86:9,k3kj,,,0,What will all the nations that he has made do before the Lord?,All the nations will come and bow before the Lord and praise him.
86:10,a1i5,,,0,Who alone is truly God?,Yahweh is the only true God and he does great and wonderful things.
86:11,iizo,,,0,What does David ask Yahweh to teach him?,David asks Yahweh to teach him how he wants him to live.
86:11,idzt,,,0,What will happen when Yahweh teaches David?,David will act as Yahweh wishes him to because he sincerely desires to honor Yahweh.
86:12,vaoa,,,0,What does David tell God he will do?,David will thank God wholeheartedly and praise him forever.
86:13,bf0l,,,0,What does David say God has done in order to keep his covenant with him?,God has kept David from dying and going down to Sheol.
86:14,e8t1,,,0,What does David say the arrogant and violent people are doing to him?,"They are attacking David and by trying to kill him, showing that they have no respect for God."
86:15,c2re,,,0,How does David describe the Lord?,David describes the Lord as a merciful and gracious God who does not quickly become angry and is abundantly and faithfully kind and true to his people.
86:16,djso,,,0,What does David ask the Lord to do for him?,"David asks the Lord to consider his situation and be kind to him, making him strong."
86:17,odgh,,,0,What will happen when Yahweh shows David a sign of his favor?,Those who hate David will see Yahweh helping and comforting him and be put to shame.
87:1,bf7c,,,0,Where did Yahweh establish his city?,He established it on the mountains that he made holy.
87:2,i3rb,,,0,How much does Yahweh love the city of Zion?,He loves them more than all other places where Israelites live.
87:3,bn2y,,,0,What things are said of the city of God?,People say wonderful and glorious things about this city that belongs to God.
87:4,ti7f,,,0,In what other places does Yahweh mention there are people who know him?,"He says he will mention people from Egypt, Babylon, Philistia, Tyre, and Cush among those who know him."
87:5,qco1,,,0,What will the Most High do for Zion?,God Most High himself will establish Zion and keep her strong.
87:6,ly2d,,,0,What will Yahweh record as he registers the peoples?,He will record that each of those people was born in Zion.
87:7,tfww,,,0,What do the singers and musicians say?,They will celebrate and say that everything that makes them flourish comes from Zion.
88:1,lzgw,,,0,"When does the psalmist cry out to Yahweh, the God of his salvation?",The psalmist cries out continually to ask Yahweh to help him.
88:2,xdfr,,,0,What does the psalmist ask Yahweh to do for him?,He asks Yahweh to pay attention to his prayer as he cries out to him.
88:3,jz07,,,0,What is the psalmist experiencing?,He is experiencing so many bad things that he feels he is about to die.
88:4,scfo,,,0,What does the psalmist say others expect to happen to him?,People expect him to die soon because he has so little strength left.
88:5,ofem,,,0,What does the psalmist say about the dead who lie in the grave?,He says that it seems as if Yahweh is no longer aware of people who have died and has stopped taking care of them.
88:6,it52,,,0,How does the psalmist describe where he feels as if Yahweh has placed him?,"He says it is as though Yahweh has thrown him to the bottom of a deep, dark pit."
88:7,kszp,,,0,What feels like an oppressive burden to the psalmist?,He feels that Yahweh is so angry with him that it feels as if he is drowning in Yahweh’s anger.
88:8,pukl,,,0,Why do the psalmist’s acquaintances avoid him?,Yahweh has made his illness so unpleasant that his friends stay away from him and he is not able to visit any of them.
88:9,ff94,,,0,What does the psalmist say about his eyes?,His eyes are swollen from crying out in prayer to Yahweh about his affliction.
88:10,s54t,,,0,What questions does the psalmist ask Yahweh about the dead?,He asks Yahweh if he will do a miracle to help him before he dies and is no longer able to praise Yahweh.
88:11-12,dh8m,,,0,What does the psalmist remind Yahweh about dead people?,"He reminds Yahweh that if he dies, he will no longer be able to talk about how kind and faithful Yahweh is or all the amazing things he does or how good he is."
88:13,sswy,,,0,When does the psalmist’s prayer come before Yahweh?,His prayer comes before Yahweh in the morning as if it were already there waiting for Yahweh when he gets up.
88:14,fn9z,,,0,What does the psalmist feel like Yahweh has done to him?,The psalmist feels like Yahweh has rejected him and is ignoring him.
88:15,r109,,,0,How long has the psalmist been sick and on the verge of death?,"Since he was young, the psalmist has been so ill that he has nearly died."
88:16,k2kh,,,0,What does the psalmist say Yahweh’s anger has done to him?,"Because of Yahweh’s anger, the terrible illness that he has permitted has destroyed the good life the psalmist could have had."
88:17,toyr,,,0,What have the bad things Yahweh has allowed in the psalmist’s life done to him?,They are like floodwaters that continually surround the psalmist and are about to drown him.
89:1,cgxi,,,0,Of what will the psalmist sing forever?,He will sing about how faithfully Yahweh has loved his people as he promised.
89:1,o6ep,,,0,What will the psalmist make known to future generations?,He will tell future generations that Yahweh always does what he promises.
89:2,difj,,,0,How has Yahweh’s faithfulness been established?,The fact that Yahweh is faithful to his people is as permanent as the heavens.
89:3,oenc,,,0,With whom has a covenant been made?,"Yahweh has made a covenant and a solemn promise with David, the man he chose to be king of Israel."
89:4,k2fm,,,0,How long will David’s descendants rule as kings?,Yahweh promised that David’s descendants would always rule as kings.
89:5,hoj1,,,0,What will the angels in heaven be praising Yahweh about?,The angels in heaven will praise Yahweh for the wonderful things he does and celebrate how he always does what he promises.
89:7,dvzh,,,0,How do the council of holy ones treat God?,"When the holy beings gather together, they all treat God with respect and honor.\n"
89:8,u4nq,,,0,What does the psalmist say about Yahweh’s faithfulness?,Yahweh is always faithful in every way.
89:9,s1xw,,,0,What does the psalmist say about Yahweh’s rule of the sea?,He says that Yahweh calms the waves of the sea so it will not become too violent.
89:10,elaz,,,0,What did Yahweh use to scatter and defeat his enemies?,He used his great power.
89:11,i7se,,,0,What belongs to Yahweh who made the world and all it contains?,The heavens and the earth belong to Yahweh who created the world and everything in it.
89:12,hr3z,,,0,What did Yahweh create?,Yahweh created the full extent of the world in every direction.
89:13,h20g,,,0,What does the psalmist say about Yahweh using the images of his arm and hand?,Yahweh is very powerful and uses his power to do great things.
89:14,mr5o,,,0,How does Yahweh rule?,Yahweh always does what is right and just and is faithful and true in everything he does.
89:15-16,vha4,,,0,What happens to the people who worship Yahweh?,"They are have truly good lives in which they enjoy Yahweh’s favor, and they rejoice in who Yahweh is and how he always does what is right."
89:17,w3jm,,,0,What did Yahweh give the people because of his favor?,"Because Yahweh was pleased with his people, made them strong and glorious and gave them a good king."
89:18,z3az,,,0,"What does the psalmist say belongs to Yahweh, the Holy One of Israel?","The people’s king is the one who protects them and he belongs to Yahweh, the Holy One of Israel."
89:19,hwdn,,,0,What did Yahweh say in a vision to his faithful ones?,He said that he had given strength to a mighty warrior from among the people and had chosen him to be their king.
89:20-23,i48a,,,0,What did Yahweh say he will do for his chosen king David?,"He said he had anointed him, will support him, strengthen him, and defeat his enemies."
89:24,alpq,,,0,How does Yahweh promise he will treat David?,"Yahweh will always be faithful to David and treat him kindly, and by Yahweh’s authority, make him a great ruler."
89:26,zwr1,,,0,What will David call out to Yahweh?,"He will call out to Yahweh as his Father, his God, and the one who protects and saves him."
89:27,nujv,,,0,How will Yahweh treat David?,He will treat him as if he were his firstborn son and make him the greatest of all kings on the earth.
89:28,g05x,,,0,What will Yahweh do for David?,Yahweh will always love David faithfully always honor his covenant with him.
89:29,sxmy,,,0,How long will David’s descendants rule and his throne last?,His descendants will always rule as kings and his dynasty will last as long as the skies exist.
89:30-32,bu4s,,,0,What will Yahweh do to David’s descendants if they disobey Yahweh’s rules?,Yahweh will punish them to correct them because of the wrong things they have done.
89:33-34,ad56,,,0,What promises does Yahweh make to David even if the people disobey his rules?,Yahweh promises not to stop faithfully loving David and doing what he promised for his descendants. He will not break his covenant or take back what he said.
89:35-37,q8xg,,,0,By what does Yahweh swear once and for all that he will keep these promises to David?,Yahweh swears by his own holy character that he guarantees his promise to David.
89:38,khjw,,,0,What does the psalmist now say about how the anointed one is being treated by Yahweh?,The psalmist says that it appears that Yahweh has rejected the anointed king and has abandoned him.
89:41,vjtz,,,0,What does the psalmist say is happening to the people of Israel as represented by their king?,Their city is being plundered by people who to steal from the city and the people of Israel are being ridiculed by the people around them.
89:42,rlz1,,,0,What does the psalmist say Yahweh has done regarding the enemies of Israel?,Yahweh has allowed their enemies to become strong and celebrate how they have defeated the people of Israel.
89:43,e1uc,,,0,What happened when the Israelites went into battle?,Their armies have had to retreat from battles because Yahweh had not helped them.
89:44,sdyu,,,0,What has happened to the kingdom of Israel?,The kingdom is no longer glorious and they no longer have a king.
89:45,fbpt,,,0,What has happened to Israel?,They are no longer a strong nation as they had been and are completely disgraced.
89:46,zfxf,,,0,What does the psalmist say about Yahweh and his anger?,He asks Yahweh to come to help them and not be angry with them any more.
89:47,jzu6,,,0,What does the psalmist ask Yahweh to remember?,He asks Yahweh to remember how short life is and that he created all people as mere mortals.
89:49,jyyi,,,0,What does the psalmist remind the Lord about his promises?,The psalmist reminds the Lord that he promised David that he would faithfully love his people.
89:50-51,x3r1,,,0,What else does the psalmist ask the Lord to remember?,He asks the Lord to remember the insulting things people are saying about his people and how Yahweh’s enemies have been mocking the actions of his anointed king.
89:52,qqyo,,,0,How long does the psalmist say Yahweh will be blessed?,Yahweh will be blessed forever.
90:1,v9r5,,,0,How long has the Lord been like a home for his people?,The Lord has been like a home for them throughout all generations.
90:3,bwbq,,,0,To what does the Lord cause people to return when they die?,He causes people to return to dust.
90:4,p8l7,,,0,What are a thousand years like in the sight of the Lord?,"They are like one short day that passes, or like a few short hours in the night."
90:5-6,p29z,,,0,To what are the lifetimes of people compared?,They are like the grass that sprouts up in the morning and then withers and dries up in the evening.
90:7-8,r14k,,,0,Why does Moses say mankind is terrified by the Lord’s wrath?,They are terrified because the Lord has seen their sins and is angry. It is as if even their secret sins are spread out where the Lord can see them.
90:10,bi6b,,,0,What do people experience throughout their lives?,People experience much pain and trouble throughout the time they have to live.
90:12,zdgy,,,0,What does Moses ask the Lord to teach mankind?,"He asks the Lord to teach mankind to realize the short time they will live, so that they may live wisely."
90:14,jbd9,,,0,With what does Moses want Yahweh to show mankind each morning?,"He wants Yahweh to show mankind that it is enough for them if Yahweh loves them faithfully as he has promised that he would do, so that they may rejoice and be glad all their lives."
90:16,sho2,,,0,What does Moses want Yahweh to let his servants see?,"He wants Yahweh to enable his servants to see the great things that he does, and their descendants to see his glorious power."
90:17,fqrw,,,0,What does Moses ask the Lord to do for his people?,He asks the Lord to bless his people and to cause them to be successful in everything they do.
91:2,vqno,,,0,What does the psalmist say of Yahweh?,"The psalmist says that Yahweh is his refuge and his fortress, his God, in whom he trusts."
91:3-4,fk27,,,0,What will Yahweh do for the one who trusts in him?,"Yahweh will rescue him from hidden traps and from deadly diseases, and will protect him like a bird who covers her young under her wings."
91:5-6,uzpr,,,0,Of what does the one who trusts in Yahweh need not be afraid?,"The one who trusts in Yahweh need not be afraid of things that happen during the night that could terrorize you or of arrows that your enemies will shoot at you during the day, of the plague that infects people in the night\nor of other evil forces that kill people in the light of day."
91:9,hwul,,,0,What is Yahweh for the psalmist?,Yahweh is the refuge for the psalmist.
