Reference,ID,Tags,Quote,Occurrence,Question,Response
32:24-26,f22f,,,0,What happened to Hezekiah when he did not give thanks to Yahweh when he was deathly sick?,"God’s anger came on him, and Judah and Jerusalem. After he and the people of Jerusalem humbled themselves, Yahweh’s anger did not come on them for the rest of Hezekiah’s life."
32:27-29,kt07,,,0,After Hezekiah humbled himself what did God give him?,"God abundantly blessed him with precious stones, much harvest, many animals, and cities."
32:30-31,xd6d,,,0,Why did God leave Hezekiah to himself after Hezekiah succeeded in all his projects?,God wanted to test him and know what was in his heart.
32:32,i8p5,,,0,Where are Hezekiah’s good deeds written?,They are written in The Vision of Isaiah the Prophet and in The Book of the Kings of Judah and Israel.
33:1-3,jpc3,,,0,What kind of a king was Manasseh for fifty-five years?,"He did evil things in the sight of Yahweh, rebuilt idols that Hezekiah had torn down, and worshiped the stars of heaven."
33:6,zqyd,,,0,What did he do to provoke God to anger?,"Manasseh offered his children as burnt offerings, performed sorcery, and consulted with those that talked with the dead."
33:7,bzva,,,0,What did Manasseh do to lead the people of Judah and Jerusalem to do evil?,He broke the commandments by placing the carved figure in the house of God.
33:10-11,gscm,,,0,What happened to Manasseh when Yahweh spoke to him and the people?,"Because they paid no attention, Yahweh had the army of the king of Assyria put Manasseh in chains and take him to Babylon."
33:12-13,k75h,,,0,What did Manasseh do so that God would bring him back to Jerusalem?,"He humbled himself, prayed, and begged God."
33:14-15,lbgm,,,0,"After Manasseh prayed, what action did he take to show his remorse?","He built a high wall around Judah and took away foreign gods, the idol that he had placed in God’s house, and all the altars he had built."
33:17,hw7t,,,0,To whom did the people offer sacrifices at the shrines?,They offered sacrifices only to Yahweh at the shrines.
33:18,hrf1,,,0,How were Manasseh’s prayers and important matters preserved?,"Manasseh’s important matters, prayers, and words of the seers are recorded with the deeds of the kings of Israel."
33:21-23,q6n9,,,0,What kind of king was Amon during his two-year reign?,"He was more evil than his father, he worshiped carved figures, and he did not humble himself before Yahweh."
33:24,db8m,,,0,"After King Amon’s servants killed him, what did the people of the land do to those who killed him?",The people of the land killed all the servants who put Amon to death.
34:1-3,ij6v,,,0,"Although King Josiah was only eight years old when he became king, what did he do during his reign that pleased Yahweh?","He sought after God, he began to cleanse Judah and Jerusalem from the shrines, idols, and carved figures."
34:4-5,rxjm,,,0,How did Josiah cleanse Judah and Jerusalem?,"He destroyed the altars, broke the Asherah poles, carved figures, and cast metal figures and the dust he scattered on the graves. The bones of the priests he burned on their altars."
34:6-7,u4j9,,,0,What did Josiah do in the land of Israel before he returned to Jerusalem?,He repeated the cleansing that he did in Judah and Jerusalem.
34:8-9,yuwk,,,0,Where did the money come from that would be used to repair the house of Yahweh?,The money had been collected from the people of Jerusalem and entrusted to the high priest.
34:10-11,a26p,,,0,To whom was the money distributed and for what was it used?,Carpenters and builders bought stone and timber to repair the temple.
34:12-13,gd7k,,,0,What roles did the Levites play in the repair of the temple?,"Some were supervisors, secretaries, administrators, and gate guards; others were good musicians and directed the faithful workmen."
34:14,q8y3,,,0,What did the priest find when he brought out the money that had been brought into the house of Yahweh?,The high priest found the book of the law of Yahweh that had been given through Moses.
34:19,uuh9,,,0,What did the king do after hearing the words of the law?,King Josiah tore his clothes.
34:25,lbeq,,,0,Why will God’s anger be poured out on the people and not cease?,They have forsaken him by worshiping other gods as their ancestors had done.
34:26-28,l72f,,,0,"Because Josiah’s heart was tender, what happened when he humbled himself after hearing God’s words?","God said he would give him peace, and he would not see any of the disasters that God would bring on the people and land."
34:29-30,p585,,,0,"Why did Josiah have all the people, great and small, gather together?",Josiah read to them from the book of the covenant.
34:31-32,v6t4,,,0,What covenant did Josiah make with Yahweh?,He made a covenant before Yahweh to keep his commandments.
34:33,bdly,,,0,What did the people of Israel do to obey Josiah?,They worshiped Yahweh and did not turn away from him.
35:1-2,ygwn,,,0,How did Josiah keep the Passover in Jerusalem?,He had the Passover lambs killed and placed the priests in their positions in the house of Yahweh.
35:3,c54t,,,0,Where did Josiah tell the people to put the holy ark instead of carrying it on their shoulders?,They were told to put the holy ark in the house that Solomon built.
35:6,cgfl,,,0,How were the people to get ready for the Passover?,The people were to kill the Passover lambs and consecrate themselves in obedience to God’s word.
35:11-12,ftpn,,,0,How did the people of Israel offer their sacrifices to Yahweh?,"They killed the Passover lamb, splashed the blood, skinned the lambs, and offered the burnt offerings to Yahweh, as was written in the book of Moses."
35:16-17,ev8s,,,0,What did the people of Israel do after the Passover celebration?,They celebrated the Festival of Unleavened Bread for seven days.
35:18,bfat,,,0,Why was this celebration of the Passover so special?,It was special because this is the first time it had been held in Israel since the days of the prophet Samuel.
35:20-21,s03l,,,0,What was the message that the king of Egypt brought to Josiah?,He said God had commanded him to fight against Carchemish and that Josiah should not interfere.
35:22,w85n,,,0,What was Josiah’s reaction to the message from the king of Egypt?,"He did not listen to the king’s words, but instead, Josiah disguised himself so he could fight."
35:23-24,pcvg,,,0,What happened to Josiah on the battle field?,"He was shot by archers and his servants took him to Jerusalem, where he later died."
35:25,z63r,,,0,What are the songs of lament that have become customary in Israel?,They are songs that have been sung to lament for Josiah and are still sung.
35:26-27,cwlb,,,0,Where are the matters of Josiah and his good deeds recorded?,They are contained in The Book of the Kings of Judah and Israel.
36:1-2,t25g,,,0,"After Josiah died, who became king of Jerusalem?","The people of the land made Josiah’s son, Jehoahaz, king and he reigned for three months."
36:3-4,m43g,,,0,How did Eliakim become king of Judah and Jerusalem?,"His brother, the king of Egypt, removed Jehoahaz after three months and made Eliakim king, changing his name to Jehoiakim."
36:5,j3n3,,,0,What kind of ruler was Jehoiakim in his reign of eleven years?,Jehoiakim was evil in the sight of Yahweh.
36:6,vive,,,0,"What did King Nebuchadnezzar, of Babylon, do to the king of Judah?","He attacked him, bound him in chains, and took him to Babylon."
36:7,lwno,,,0,What did Nebuchadnezzar do to the house of Yahweh?,"He carried some of the objects in the house of Yahweh to Babylon, and put them in his palace."
36:8,tnj7,,,0,Who became king after Jehoiakim?,"His son, Jehoiachin, became king after him."
36:9,b0jn,,,0,What kind of king was Jehoiachin?,"In his short reign, he did evil in the sight of Yahweh."
36:10,wxwg,,,0,How did King Nebuchadnezzar treat this Jehoiachin?,He brought Jehoiachin to Babylon along with more valuable things from the house of Yahweh.
36:12,e6yg,,,0,How did Zedekiah respond to Yahweh?,"He did evil in the sight of Yahweh, and he did not humble himself before the prophet Jeremiah, who spoke from the mouth of Yahweh."
36:13,szo6,,,0,How did Zedekiah rebel against King Nebuchadnezzar?,He hardened his heart against Yahweh and turned away from King Nebuchadnezzar.
36:15-16,ln0f,,,0,How did the people respond to the compassion that Yahweh continued to show them?,"They mocked God’s messengers, despised his words, and scoffed at his prophets."
36:17,og32,,,0,How did God deal with the mockers?,"He had the young men killed by the king of the Chaldeans, and all the others were given over to the king."
36:18-19,obln,,,0,What did the king of the Babylonians do to Jerusalem and what did he take to Babylon?,"He destroyed the house of God, the wall of Jerusalem, all its palaces, and the beautiful things in it. Then he took all the furnishings and treasures to Babylon."
36:20-21,zsv9,,,0,What happened to those that escaped the killing?,"They became servants for the king and his sons, which fulfilled Yahweh’s words to Jeremiah."
36:22-23,aj9c,,,0,"What did Cyrus, king of Persia, proclaim and put in writing?",He said Yahweh had commanded him to build a house of God in Jerusalem and that God would be with them when they go up to the land.
